SbjNum,Latitude,Longitude,Q_6,Q_119_LA,Q_119_LO,CountyNew,COUNTYv1
56076904,0.160853914,34.45011952,KAKAMEGA,0.160853914,34.45011952,KAKAMEGA,
56064245,0.160321634,34.45015931,KAKAMEGA,0.160321634,34.45015931,KAKAMEGA,
56064246,0.160398258,34.45041402,KAKAMEGA,0.160398258,34.45041402,KAKAMEGA,
56011316,0.356530373,34.71469906,KAKAMEGA,0.356530373,34.71469906,KAKAMEGA,
56011315,0.354614739,34.71525447,KAKAMEGA,0.354614739,34.71525447,KAKAMEGA,
56011317,0.357810809,34.71551885,KAKAMEGA,0.357810809,34.71551884,KAKAMEGA,
56011314,0.354694212,34.71570354,KAKAMEGA,0.35485371,34.71567844,KAKAMEGA,
56011313,0.355291435,34.71572509,KAKAMEGA,0.355219085,34.71570501,KAKAMEGA,
56011318,0.357464052,34.71578816,KAKAMEGA,0.357464052,34.71578816,KAKAMEGA,
56011312,0.354475783,34.71689436,KAKAMEGA,0.354475783,34.71689436,KAKAMEGA,
56011311,0.355760821,34.71700173,KAKAMEGA,0.355760821,34.71700173,KAKAMEGA,
56011310,0.35463449,34.71752835,KAKAMEGA,0.35463449,34.71752835,KAKAMEGA,
56011308,0.353229726,34.71770825,KAKAMEGA,0.353229726,34.71770825,KAKAMEGA,
56079883,0.353383321,34.71802568,KAKAMEGA,0.353383321,34.71802568,KAKAMEGA,
56079874,0.358702117,34.71896728,KAKAMEGA,0.358702117,34.71896728,KAKAMEGA,
56079876,0.359292763,34.72067632,KAKAMEGA,0.359292763,34.72067632,KAKAMEGA,
56079875,0.358720535,34.72067809,KAKAMEGA,0.358752248,34.72081406,KAKAMEGA,
56079878,0.361083144,34.72146464,KAKAMEGA,0.360895629,34.72145301,KAKAMEGA,
56079877,0.359488282,34.72158907,KAKAMEGA,0.359488282,34.72158907,KAKAMEGA,
56079879,0.36173741,34.721808,KAKAMEGA,0.36173741,34.72180799,KAKAMEGA,
56079881, , ,KAKAMEGA,0.36142913,34.7224576,KAKAMEGA,
56079880,0.361549145,34.72256653,KAKAMEGA,0.361549145,34.72256652,KAKAMEGA,
56079882,0.359126975,34.7233263,KAKAMEGA,0.359126975,34.7233263,KAKAMEGA,
56005560,0.556603061,34.79189249,KAKAMEGA,0.556603061,34.79189249,KAKAMEGA,
56019945,0.555466868,34.79254131,KAKAMEGA,0.555466868,34.79254131,KAKAMEGA,
56005559,0.557005318,34.79315699,KAKAMEGA,0.557005318,34.79315699,KAKAMEGA,
56019944,0.557546039,34.7932426,KAKAMEGA,0.557546039,34.7932426,KAKAMEGA,
56005558, , ,KAKAMEGA,0.557314798,34.7934948,KAKAMEGA,
56019943,0.557887147,34.79354458,KAKAMEGA,0.557887147,34.79354458,KAKAMEGA,
56019946,0.556318535,34.7937599,KAKAMEGA,0.556318535,34.7937599,KAKAMEGA,
56019948,0.556539403,34.79410986,KAKAMEGA,0.555206787,34.79379752,KAKAMEGA,
56005561,0.556794537,34.79427648,KAKAMEGA,0.556720375,34.79428836,KAKAMEGA,
55951944,0.554141017,34.79451677,KAKAMEGA,0.554141017,34.79451677,KAKAMEGA,
55951943, , ,KAKAMEGA,0.554515961,34.79452279,KAKAMEGA,
56019949,0.556998378,34.79538567,KAKAMEGA,0.556998378,34.79538567,KAKAMEGA,
56005562, , ,KAKAMEGA,0.559316459,34.79597939,KAKAMEGA,
55951946,0.561361719,34.79610748,KAKAMEGA,0.561361719,34.79610748,KAKAMEGA,
55951945,0.559332838,34.79618259,KAKAMEGA,0.559332838,34.79618259,KAKAMEGA,
56005564,0.558999196,34.79626742,KAKAMEGA,0.558999196,34.79626742,KAKAMEGA,
56019950,0.560182294,34.79739438,KAKAMEGA,0.560182294,34.79739438,KAKAMEGA,
55951947,0.560583828,34.79922594,KAKAMEGA,0.560583828,34.79922594,KAKAMEGA,
55951948, , ,KAKAMEGA,0.561085571,34.80082124,KAKAMEGA,
55951949,0.562409356,34.80525989,KAKAMEGA,0.562409356,34.80525989,KAKAMEGA,
56065461,-1.04815038,36.6310632,KIAMBU,-1.04815038,36.63106319,KIAMBU,
56023235,-1.054195188,36.63147491,KIAMBU,-1.054193887,36.63111145,KIAMBU,
56069039,-1.047245783,36.63126963,KIAMBU,-1.047237327,36.63116295,KIAMBU,
56023234,-1.054355547,36.63163906,KIAMBU,-1.054226523,36.63150123,KIAMBU,
56040005,-1.053563344,36.63163591,KIAMBU,-1.053563344,36.63163591,KIAMBU,
56040002, , ,KIAMBU,-1.053424665,36.63167166,KIAMBU,
56069040,-1.053050577,36.6318126,KIAMBU,-1.053050577,36.6318126,KIAMBU,
56069034,-1.054765111,36.63255615,KIAMBU,-1.054765111,36.63255615,KIAMBU,
56040004,-1.052868254,36.63264945,KIAMBU,-1.052868254,36.63264945,KIAMBU,
56069038,-1.052086971,36.63339834,KIAMBU,-1.052086971,36.63339834,KIAMBU,
56023232,-1.052664517,36.63353183,KIAMBU,-1.052664517,36.63353183,KIAMBU,
56065460,-1.049810834,36.63367252,KIAMBU,-1.049810834,36.63367252,KIAMBU,
56023233,-1.052786209,36.63366039,KIAMBU,-1.052698655,36.63370364,KIAMBU,
56065456,-1.055283148,36.63436485,KIAMBU,-1.055283148,36.63436485,KIAMBU,
56065459,-1.056805354,36.63582588,KIAMBU,-1.056805354,36.63582588,KIAMBU,
56069037,-1.059763176,36.63955945,KIAMBU,-1.057004778,36.63604836,KIAMBU,
56065458,-1.065452724,36.63710082,KIAMBU,-1.065452724,36.63710082,KIAMBU,
55843479,-1.106064403,36.63758967,KIAMBU,-1.106064403,36.63758967,KIAMBU,
56069035,-1.058296185,36.6387313,KIAMBU,-1.058296185,36.6387313,KIAMBU,
56065457,-1.059274562,36.63932412,KIAMBU,-1.059274562,36.63932412,KIAMBU,
55843477,-1.104545239,36.63971802,KIAMBU,-1.104545239,36.63971802,KIAMBU,
55843476,-1.107882118,36.63975202,KIAMBU,-1.107882118,36.63975202,KIAMBU,
55843478,-1.104756307,36.6398566,KIAMBU,-1.104756307,36.6398566,KIAMBU,
56069036,-1.066042184,36.6401139,KIAMBU,-1.066042184,36.6401139,KIAMBU,
56176733,-1.118515104,36.64333153,KIAMBU,-1.118515104,36.64333153,KIAMBU,
56176656,-1.117857044,36.64341726,KIAMBU,-1.117857044,36.64341726,KIAMBU,
56176737,-1.114270371,36.64365193,KIAMBU,-1.114270371,36.64365193,KIAMBU,
56176660,-1.115040083,36.6438115,KIAMBU,-1.115040083,36.6438115,KIAMBU,
55785860,-1.114510059,36.64503038,KIAMBU,-1.114510059,36.64503038,KIAMBU,
55785859,-1.11474697,36.64514922,KIAMBU,-1.11474697,36.64514922,KIAMBU,
56176734,-1.115394193,36.64526416,KIAMBU,-1.115394193,36.64526416,KIAMBU,
56176657, , ,KIAMBU,-1.115429541,36.64537926,KIAMBU,
55785861,-1.115847701,36.64544591,KIAMBU,-1.115847701,36.64544591,KIAMBU,
55785862, , ,KIAMBU,-1.115927915,36.64551483,KIAMBU,
56176658,-1.11479156,36.64580867,KIAMBU,-1.11479156,36.64580867,KIAMBU,
55785863,-1.114241174,36.64585719,KIAMBU,-1.114241174,36.64585719,KIAMBU,
55785864,-1.112925597,36.64588019,KIAMBU,-1.112925597,36.64588019,KIAMBU,
56176735,-1.115231153,36.64657881,KIAMBU,-1.115231153,36.64657881,KIAMBU,
56176659,-1.115315581,36.64938352,KIAMBU,-1.115315581,36.64938352,KIAMBU,
56176736,-1.115726067,36.65038532,KIAMBU,-1.115726067,36.65038532,KIAMBU,
55839509,-3.496888119,39.52217932,KILIFI,-3.496888119,39.52217932,KILIFI,
55894239,-3.48003174,39.52270136,KILIFI,-3.48003174,39.52270136,KILIFI,
55894240,-3.480362777,39.52321748,KILIFI,-3.480362777,39.52321748,KILIFI,
55894238,-3.479863159,39.52372489,KILIFI,-3.479863159,39.52372489,KILIFI,
55839508,-3.49574262,39.52409115,KILIFI,-3.49574262,39.52409115,KILIFI,
55894234,-3.480667925,39.52410778,KILIFI,-3.480667925,39.52410778,KILIFI,
55894237,-3.479779342,39.5243268,KILIFI,-3.479779342,39.5243268,KILIFI,
55894236,-3.480003389,39.52441103,KILIFI,-3.480003389,39.52441103,KILIFI,
55894235,-3.480346593,39.52445555,KILIFI,-3.480346593,39.52445555,KILIFI,
55839507, , ,KILIFI,-3.501383277,39.52678923,KILIFI,
55839505,-3.503780333,39.52777677,KILIFI,-3.503780333,39.52777677,KILIFI,
55839506,-3.503071993,39.52808156,KILIFI,-3.503071993,39.52808156,KILIFI,
55839504,-3.504996637,39.52810376,KILIFI,-3.504996637,39.52810376,KILIFI,
55839503,-3.505092541,39.52877768,KILIFI,-3.505092541,39.52877768,KILIFI,
55787459,-3.505756032,39.52923857,KILIFI,-3.505756032,39.52923857,KILIFI,
55787460,-3.505146877,39.52944357,KILIFI,-3.505146877,39.52944357,KILIFI,
55787464,-3.501336231,39.52966736,KILIFI,-3.501336231,39.52966736,KILIFI,
55787463,-3.502293128,39.52975351,KILIFI,-3.502293128,39.52975351,KILIFI,
55787461,-3.504591983,39.52987566,KILIFI,-3.504591983,39.52987566,KILIFI,
55787462,-3.503317693,39.52990729,KILIFI,-3.503317693,39.52990729,KILIFI,
55908482,-0.626640375,37.29725487,KIRINYAGA,-0.626640375,37.29725487,KIRINYAGA,
55908488,-0.624078172,37.29857393,KIRINYAGA,-0.624078172,37.29857393,KIRINYAGA,
55927433,-0.624157795,37.29900739,KIRINYAGA,-0.624157795,37.29900739,KIRINYAGA,
55908483,-0.62679283,37.29678799,KIRINYAGA,-0.626906254,37.29921107,KIRINYAGA,
55927432,-0.624198231,37.30019169,KIRINYAGA,-0.62429916,37.30024656,KIRINYAGA,
55927431,-0.62414107,37.30067404,KIRINYAGA,-0.62414107,37.30067404,KIRINYAGA,
55927429,-0.618445532,37.30074341,KIRINYAGA,-0.618242307,37.30075931,KIRINYAGA,
55927428,-0.618471605,37.30086598,KIRINYAGA,-0.618471605,37.30086598,KIRINYAGA,
55884180,-0.624277052,37.3009792,KIRINYAGA,-0.624277052,37.3009792,KIRINYAGA,
55927430,-0.618453519,37.3007494,KIRINYAGA,-0.620635835,37.30115048,KIRINYAGA,
55908487,-0.625481439,37.3013433,KIRINYAGA,-0.625303112,37.30130894,KIRINYAGA,
55908486,-0.632905466,37.30147874,KIRINYAGA,-0.632943256,37.30132568,KIRINYAGA,
55908485,-0.624448485,37.30086361,KIRINYAGA,-0.624386759,37.30134823,KIRINYAGA,
55884183,-0.624300894,37.30140136,KIRINYAGA,-0.624300894,37.30140136,KIRINYAGA,
55887693,-0.625695849,37.30144121,KIRINYAGA,-0.625695849,37.30144121,KIRINYAGA,
55884181,-0.632796006,37.30146244,KIRINYAGA,-0.632796006,37.30146244,KIRINYAGA,
55887695,-0.634119654,37.30147362,KIRINYAGA,-0.634119654,37.30147362,KIRINYAGA,
55887694,-0.623303906,37.30147611,KIRINYAGA,-0.623303906,37.30147611,KIRINYAGA,
55884182,-0.634972494,37.30152468,KIRINYAGA,-0.634972494,37.30152468,KIRINYAGA,
55887696,-0.631574693,37.30160346,KIRINYAGA,-0.631574693,37.30160346,KIRINYAGA,
56017148,-0.808029674,34.62916002,KISII,-0.808029674,34.62916002,KISII,
56016829,-0.807938566,34.62924191,KISII,-0.807938566,34.62924191,KISII,
56016830,-0.804989832,34.63126472,KISII,-0.804989832,34.63126472,KISII,
56017157,-0.798354489,34.63144823,KISII,-0.798354489,34.63144823,KISII,
56017149,-0.80482368,34.63256832,KISII,-0.80482368,34.63256832,KISII,
56016838,-0.798997307,34.63287212,KISII,-0.798997307,34.63287212,KISII,
56016837,-0.799650649,34.63337213,KISII,-0.799650649,34.63337213,KISII,
56017156,-0.799349663,34.63382594,KISII,-0.799349663,34.63382594,KISII,
56016836,-0.798152464,34.6353425,KISII,-0.798152464,34.6353425,KISII,
56017155,-0.797471883,34.63579841,KISII,-0.797471883,34.63579841,KISII,
56016831,-0.804589371,34.63630174,KISII,-0.804479601,34.63671401,KISII,
56017150,-0.803027274,34.63863446,KISII,-0.803027274,34.63863446,KISII,
56017154,-0.795213745,34.63961154,KISII,-0.795213745,34.63961154,KISII,
56016832,-0.79921494,34.6405112,KISII,-0.79921494,34.6405112,KISII,
56016835,-0.79494309,34.64088337,KISII,-0.79494309,34.64088337,KISII,
56017153,-0.794687147,34.641567,KISII,-0.794687147,34.641567,KISII,
56017151,-0.796173952,34.64229561,KISII,-0.796173952,34.64229561,KISII,
56016833,-0.795975823,34.64242262,KISII,-0.795913568,34.64239407,KISII,
56017152,-0.795299087,34.64315169,KISII,-0.795299087,34.64315169,KISII,
56016834,-0.79540536,34.64349591,KISII,-0.79540536,34.64349591,KISII,
56077491,-0.580706954,34.80069859,KISII,-0.580706954,34.80069859,KISII,
56077487,-0.579700574,34.80124463,KISII,-0.579700574,34.80124463,KISII,
56090255, , ,KISII,-0.579356213,34.80307836,KISII,
56077488,-0.579670358,34.80359477,KISII,-0.579670358,34.80359477,KISII,
56077489,-0.580288533,34.80443675,KISII,-0.580288533,34.80443675,KISII,
56086977,-0.580558156,34.80452966,KISII,-0.580558156,34.80452966,KISII,
56090251,-0.580015502,34.80515332,KISII,-0.580015502,34.80515332,KISII,
56086973,-0.580145691,34.80517665,KISII,-0.580145691,34.80517665,KISII,
56086974,-0.579768216,34.80554034,KISII,-0.579768216,34.80554034,KISII,
56109216,-0.578575546,34.80556793,KISII,-0.57857805,34.80562888,KISII,
56090252,-0.579678987,34.8057697,KISII,-0.579678987,34.8057697,KISII,
56109212,-0.579885402,34.80586796,KISII,-0.579879188,34.80586211,KISII,
56086975,-0.580026565,34.80624824,KISII,-0.580026565,34.80624824,KISII,
56109215,-0.579129784,34.806348,KISII,-0.579118528,34.80633652,KISII,
56090253,-0.579668326,34.80639153,KISII,-0.579668326,34.80639153,KISII,
56109213,-0.580313517,34.80641353,KISII,-0.580313517,34.80641353,KISII,
56086976,-0.579706025,34.80652486,KISII,-0.579706025,34.80652486,KISII,
56090254,-0.579465153,34.80664708,KISII,-0.579465153,34.80664708,KISII,
56109214,-0.579390416,34.8068398,KISII,-0.579390416,34.8068398,KISII,
56077490,-0.578687706,34.80841225,KISII,-0.578687706,34.80841225,KISII,
55964857,-0.005805924,34.5867964,KISUMU,-0.005805924,34.5867964,KISUMU,
55921868, , ,KISUMU,-0.007216472,34.58887721,KISUMU,
55964856,-0.007594122,34.58903462,KISUMU,-0.007594122,34.58903462,KISUMU,
55964855,-0.007643085,34.58941168,KISUMU,-0.007643085,34.58941168,KISUMU,
55921867,-0.00792341,34.58978405,KISUMU,-0.00792341,34.58978405,KISUMU,
55964853,-0.007747058,34.59009857,KISUMU,-0.007747058,34.59009857,KISUMU,
55964854,-0.008005746,34.59042891,KISUMU,-0.008005746,34.59042891,KISUMU,
55964851,-0.008627271,34.59054788,KISUMU,-0.008627271,34.59054788,KISUMU,
55964852,-0.008384389,34.59055402,KISUMU,-0.008384389,34.59055402,KISUMU,
55921866,-0.008296028,34.590589,KISUMU,-0.008296028,34.59058899,KISUMU,
55930528,-0.006115596,34.59133797,KISUMU,-0.006115596,34.59133797,KISUMU,
55930527,-0.006944631,34.59144617,KISUMU,-0.006944631,34.59144617,KISUMU,
55930525,-0.008173535,34.59162041,KISUMU,-0.008173535,34.59162041,KISUMU,
55930529,-0.005604438,34.59164772,KISUMU,-0.005604438,34.59164772,KISUMU,
55930524,-0.008423811,34.59167668,KISUMU,-0.008423811,34.59167668,KISUMU,
55930526,-0.007788377,34.5917159,KISUMU,-0.007788377,34.5917159,KISUMU,
55921863,-0.008232647,34.59218704,KISUMU,-0.008232647,34.59218704,KISUMU,
55930523,-0.007963812,34.59230892,KISUMU,-0.007963812,34.59230892,KISUMU,
55921869, , ,KISUMU,-0.007590595,34.59245947,KISUMU,
55790229,-0.097789293,34.7728886,KISUMU,-0.097789293,34.7728886,KISUMU,
55790230,-0.096923222,34.77312252,KISUMU,-0.096923222,34.77312252,KISUMU,
55790235,-0.094870893,34.77331086,KISUMU,-0.094870893,34.77331086,KISUMU,
55790231,-0.096885923,34.77361258,KISUMU,-0.096885923,34.77361258,KISUMU,
55790232,-0.096830124,34.77365459,KISUMU,-0.096830124,34.77365459,KISUMU,
55779794,-0.097707059,34.7740952,KISUMU,-0.097762264,34.77407607,KISUMU,
55779796, , ,KISUMU,-0.097381014,34.77419248,KISUMU,
55840703,-0.094073061,34.77434301,KISUMU,-0.094073061,34.77434301,KISUMU,
55779795,-0.097929983,34.77438574,KISUMU,-0.097929983,34.77438574,KISUMU,
55840702,-0.093499282,34.77439457,KISUMU,-0.093499282,34.77439457,KISUMU,
55790234,-0.096320622,34.77450692,KISUMU,-0.096320622,34.77450692,KISUMU,
55840699,-0.093092529,34.77452877,KISUMU,-0.093092529,34.77452877,KISUMU,
55840697,-0.093083245,34.77456748,KISUMU,-0.093083245,34.77456748,KISUMU,
55840700, , ,KISUMU,-0.093506789,34.77461356,KISUMU,
55779797,-0.097203427,34.77465181,KISUMU,-0.097203427,34.77465181,KISUMU,
55779798,-0.096448757,34.77498748,KISUMU,-0.096448757,34.77498748,KISUMU,
55840701,-0.094398649,34.77504326,KISUMU,-0.094398649,34.77504326,KISUMU,
55840698,-0.092901051,34.77505185,KISUMU,-0.092901051,34.77505185,KISUMU,
55790237, , ,KISUMU,-0.094281833,34.77508986,KISUMU,
55779799,-0.09636849,34.77547224,KISUMU,-0.09636849,34.77547224,KISUMU,
55779800,-0.090828793,34.77580639,KISUMU,-0.091756774,34.77578287,KISUMU,
55789936,-2.022847874,38.10206641,KITUI,-2.022847874,38.10206641,KITUI,
55789941,-2.016963329,38.10244929,KITUI,-2.016963329,38.10244929,KITUI,
55789937,-2.025341659,38.10340742,KITUI,-2.025283226,38.10337883,KITUI,
55789940,-2.016530101,38.10338661,KITUI,-2.016530101,38.10338661,KITUI,
55789938,-2.025298195,38.10455923,KITUI,-2.025298195,38.10455923,KITUI,
55789939,-2.025020504,38.10575684,KITUI,-2.025020504,38.10575684,KITUI,
55842289,-2.015860883,38.10655531,KITUI,-2.015860883,38.10655531,KITUI,
55891608,-2.017446239,38.10851169,KITUI,-2.017446239,38.10851169,KITUI,
55891607,-2.023265382,38.10936922,KITUI,-2.023265382,38.10936922,KITUI,
55891602,-2.015547699,38.10973204,KITUI,-2.015547699,38.10973204,KITUI,
55891603,-2.017146564,38.11020304,KITUI,-2.017146564,38.11020304,KITUI,
55891606,-2.025080065,38.1112268,KITUI,-2.025080065,38.1112268,KITUI,
55842290,-2.019330641,38.11149263,KITUI,-2.019330641,38.11149263,KITUI,
55842293,-2.022032578,38.11332054,KITUI,-2.022032578,38.11332054,KITUI,
55891604,-2.0172588,38.11380018,KITUI,-2.017283344,38.11382931,KITUI,
55842292,-2.018891194,38.1138288,KITUI,-2.018883325,38.11383034,KITUI,
55842294,-2.021843634,38.11597872,KITUI,-2.021843634,38.11597872,KITUI,
55842296,-2.022454142,38.11681766,KITUI,-2.02246285,38.11682274,KITUI,
55891605,-2.022064606,38.11740579,KITUI,-2.022128616,38.11753209,KITUI,
55842295,-2.022425809,38.11937229,KITUI,-2.02244027,38.11939195,KITUI,
56017540,-3.906388272,39.49141336,KWALE,-3.906388272,39.49141336,KWALE,
56017539,-3.907084541,39.49252265,KWALE,-3.907084541,39.49252264,KWALE,
56017538,-3.907510009,39.49286349,KWALE,-3.907510009,39.49286349,KWALE,
56017537,-3.908592905,39.49302365,KWALE,-3.908592905,39.49302365,KWALE,
56017536, , ,KWALE,-3.909628899,39.49621503,KWALE,
56017535,-3.909441704,39.49628383,KWALE,-3.909441704,39.49628383,KWALE,
56017534,-3.909539718,39.49659438,KWALE,-3.909539718,39.49659438,KWALE,
55963613,-3.913431719,39.49742637,KWALE,-3.913431719,39.49742637,KWALE,
55963612,-3.913757448,39.49771526,KWALE,-3.913757448,39.49771526,KWALE,
55931044,-3.908603008,39.49910926,KWALE,-3.908603008,39.49910926,KWALE,
55931046,-3.908154266,39.50029822,KWALE,-3.908154266,39.50029822,KWALE,
55963607,-3.909180389,39.50032566,KWALE,-3.909180389,39.50032566,KWALE,
55963611,-3.911945476,39.50033161,KWALE,-3.911945476,39.5003316,KWALE,
55963608,-3.910286337,39.50085174,KWALE,-3.910286337,39.50085174,KWALE,
55931047,-3.906610293,39.50095741,KWALE,-3.906610293,39.50095741,KWALE,
55963610,-3.912021995,39.50183545,KWALE,-3.912021995,39.50183545,KWALE,
55963609,-3.911537202,39.50189819,KWALE,-3.911537202,39.50189819,KWALE,
55931050,-3.908553087,39.50203311,KWALE,-3.908553087,39.50203311,KWALE,
55931048,-3.906164806,39.50278182,KWALE,-3.906164806,39.50278182,KWALE,
55931049, , ,KWALE,-3.90674719,39.50313006,KWALE,
55928682,-1.45452073,37.24207454,MACHAKOS,-1.45452073,37.24207454,MACHAKOS,
55966488,-1.446843587,37.24297148,MACHAKOS,-1.446843587,37.24297148,MACHAKOS,
56021856,-1.456180529,37.24338468,MACHAKOS,-1.456180529,37.24338468,MACHAKOS,
55928683,-1.455040897,37.24366795,MACHAKOS,-1.455165276,37.2434616,MACHAKOS,
55966489,-1.446696191,37.24362197,MACHAKOS,-1.446573209,37.24361225,MACHAKOS,
55928681,-1.453364479,37.24374841,MACHAKOS,-1.453364479,37.24374841,MACHAKOS,
55966486,-1.449264764,37.24397882,MACHAKOS,-1.449263117,37.24402734,MACHAKOS,
56021857,-1.455844403,37.2442725,MACHAKOS,-1.455844403,37.2442725,MACHAKOS,
56021855,-1.457059221,37.24515529,MACHAKOS,-1.456920753,37.24511283,MACHAKOS,
55966485,-1.451091033,37.24513118,MACHAKOS,-1.451091033,37.24513118,MACHAKOS,
56021854,-1.457668031,37.24610307,MACHAKOS,-1.457668031,37.24610307,MACHAKOS,
55928680,-1.452882154,37.24598257,MACHAKOS,-1.452892512,37.24611429,MACHAKOS,
55966484,-1.452344519,37.24723174,MACHAKOS,-1.452354415,37.24723834,MACHAKOS,
55928678,-1.451856239,37.24739191,MACHAKOS,-1.451856239,37.24739191,MACHAKOS,
55928684,-1.454962249,37.24777034,MACHAKOS,-1.454962249,37.24777034,MACHAKOS,
56021853,-1.458953808,37.24807548,MACHAKOS,-1.458953808,37.24807548,MACHAKOS,
56021852,-1.457932064,37.24815369,MACHAKOS,-1.457932064,37.24815369,MACHAKOS,
55966490,-1.452548075,37.24848128,MACHAKOS,-1.452548075,37.24848127,MACHAKOS,
55928677,-1.453026995,37.24867955,MACHAKOS,-1.453026995,37.24867955,MACHAKOS,
56021851,-1.456770146,37.2488649,MACHAKOS,-1.456770146,37.2488649,MACHAKOS,
55929918,-1.533759262,37.56250318,MACHAKOS,-1.533759262,37.56250318,MACHAKOS,
55964197,-1.538027806,37.56286351,MACHAKOS,-1.538027806,37.56286351,MACHAKOS,
55964198,-1.536588691,37.56411722,MACHAKOS,-1.536588691,37.56411722,MACHAKOS,
55929913,-1.532748795,37.56479036,MACHAKOS,-1.532748795,37.56479035,MACHAKOS,
55929917,-1.533862879,37.56485048,MACHAKOS,-1.533862879,37.56485047,MACHAKOS,
55929916,-1.533491389,37.56572993,MACHAKOS,-1.533491389,37.56572993,MACHAKOS,
55964201,-1.539260951,37.56578675,MACHAKOS,-1.539238068,37.56584398,MACHAKOS,
55929915,-1.533053055,37.5663913,MACHAKOS,-1.533053055,37.5663913,MACHAKOS,
55964200,-1.538263204,37.56640795,MACHAKOS,-1.538263204,37.56640795,MACHAKOS,
55929914,-1.532277693,37.56644365,MACHAKOS,-1.532277693,37.56644365,MACHAKOS,
55929919,-1.531394772,37.56661699,MACHAKOS,-1.531394772,37.56661699,MACHAKOS,
55964202,-1.539092888,37.56852047,MACHAKOS,-1.538884002,37.56853558,MACHAKOS,
55964203,-1.539713754,37.56966149,MACHAKOS,-1.539713754,37.56966149,MACHAKOS,
56015776,-1.534444693,37.57156944,MACHAKOS,-1.534444693,37.57156944,MACHAKOS,
56015775,-1.534997251,37.5729033,MACHAKOS,-1.534997251,37.5729033,MACHAKOS,
56015774,-1.535971895,37.57310554,MACHAKOS,-1.535971895,37.57310554,MACHAKOS,
56015777,-1.531556829,37.57342196,MACHAKOS,-1.531556829,37.57342196,MACHAKOS,
56015773,-1.537504223,37.57488445,MACHAKOS,-1.537504223,37.57488445,MACHAKOS,
56015772,-1.536220758,37.57509303,MACHAKOS,-1.536220758,37.57509303,MACHAKOS,
56015771,-1.534371244,37.57529379,MACHAKOS,-1.534371244,37.57529379,MACHAKOS,
55839170,-2.587375716,38.07403679,MAKUENI,-2.587375716,38.07403679,MAKUENI,
55785890,-2.583719012,38.07518162,MAKUENI,-2.583103628,38.07425309,MAKUENI,
55839171,-2.591065381,38.07508282,MAKUENI,-2.591065381,38.07508282,MAKUENI,
55839168,-2.58659209,38.07540794,MAKUENI,-2.58659209,38.07540794,MAKUENI,
55839169,-2.587488676,38.0754422,MAKUENI,-2.587488676,38.07544219,MAKUENI,
55886186,-2.589272732,38.07671224,MAKUENI,-2.589272732,38.07671224,MAKUENI,
55886185,-2.590200462,38.07745156,MAKUENI,-2.590200462,38.07745156,MAKUENI,
55886187,-2.589281029,38.07764116,MAKUENI,-2.589281029,38.07764116,MAKUENI,
55785886,-2.587385951,38.07770194,MAKUENI,-2.587385951,38.07770194,MAKUENI,
55886189,-2.591754428,38.07773616,MAKUENI,-2.591754428,38.07773616,MAKUENI,
55886183,-2.590620946,38.07799311,MAKUENI,-2.590620946,38.07799311,MAKUENI,
55785888,-2.58493151,38.07819915,MAKUENI,-2.58493151,38.07819915,MAKUENI,
55886184,-2.590295874,38.07821946,MAKUENI,-2.590295874,38.07821946,MAKUENI,
55785884,-2.591679279,38.07852987,MAKUENI,-2.591679279,38.07852987,MAKUENI,
