SbjNum,Latitude,Longitude,Q_6,Q_119_LA,Q_119_LO,CountyNew,COUNTYv1
55886188,-2.590808778,38.07853349,MAKUENI,-2.590808778,38.07853349,MAKUENI,
55785885,-2.590356219,38.07920327,MAKUENI,-2.590356219,38.07920327,MAKUENI,
55785889,-2.58365654,38.07965275,MAKUENI,-2.58365654,38.07965275,MAKUENI,
55839165,-2.589955411,38.08175361,MAKUENI,-2.589955411,38.08175361,MAKUENI,
55839166,-2.588800902,38.08290031,MAKUENI,-2.588800902,38.08290031,MAKUENI,
55839167,-2.587347906,38.08509549,MAKUENI,-2.587347906,38.08509549,MAKUENI,
56168754,2.431966318,40.63759992,MANDERA,2.431966318,40.63759992,MANDERA,
56168985, , ,MANDERA,2.442946175,40.64833532,MANDERA,
56073857,2.4436098,40.6484058,MANDERA,2.4436098,40.6484058,MANDERA,
56169026,2.443120328,40.64843315,MANDERA,2.442929676,40.64855706,MANDERA,
56168753,2.443023687,40.64858594,MANDERA,2.443023687,40.64858594,MANDERA,
56168752, , ,MANDERA,2.443098703,40.64860379,MANDERA,
56168751,2.443050497,40.64857384,MANDERA,2.442995868,40.64865587,MANDERA,
56073856,2.4432812,40.6486937,MANDERA,2.4432812,40.6486937,MANDERA,
56073860,2.4437652,40.6487164,MANDERA,2.4437652,40.6487164,MANDERA,
56168749,2.443429199,40.6487426,MANDERA,2.443429199,40.6487426,MANDERA,
56168842, , ,MANDERA,2.443414352,40.64878836,MANDERA,
56168722,2.443447896,40.64878879,MANDERA,2.443447896,40.64878879,MANDERA,
56168984,2.442971595,40.64882752,MANDERA,2.442971595,40.64882752,MANDERA,
56168843,2.443439705,40.64882607,MANDERA,2.443419812,40.64886454,MANDERA,
56168750,2.443386023,40.64877517,MANDERA,2.443337551,40.6488972,MANDERA,
56168748,2.443305617,40.64891408,MANDERA,2.443305617,40.64891408,MANDERA,
56073861,2.4439349,40.649171,MANDERA,2.4439349,40.649171,MANDERA,
56073858,2.443578,40.649403,MANDERA,2.443578,40.649403,MANDERA,
56073862,2.4446462,40.6494091,MANDERA,2.4446462,40.6494091,MANDERA,
56073859,2.4433273,40.6494529,MANDERA,2.4433273,40.6494529,MANDERA,
55947582,3.512670007,38.6416916,MARSABIT,3.512670007,38.6416916,MARSABIT,
55886492,3.507164555,38.64343882,MARSABIT,3.507164555,38.64343882,MARSABIT,
55886491,3.506863336,38.64351765,MARSABIT,3.506863336,38.64351765,MARSABIT,
55886490,3.506881801,38.64414722,MARSABIT,3.506979526,38.64418377,MARSABIT,
55886493,3.508275441,38.64430142,MARSABIT,3.508241492,38.64432127,MARSABIT,
55947583,3.507144108,38.64525881,MARSABIT,3.507144108,38.64525881,MARSABIT,
55886496,3.509747022,38.64621191,MARSABIT,3.509747022,38.64621191,MARSABIT,
55947581,3.511541912,38.64626007,MARSABIT,3.511541912,38.64626007,MARSABIT,
55840278,3.505830541,38.64642047,MARSABIT,3.505830541,38.64642046,MARSABIT,
55840277,3.504378812,38.64661363,MARSABIT,3.504378812,38.64661363,MARSABIT,
55886495,3.509664452,38.64691005,MARSABIT,3.509664452,38.64691005,MARSABIT,
55859937,3.505090577,38.64731648,MARSABIT,3.505090577,38.64731647,MARSABIT,
55886498, , ,MARSABIT,3.507967169,38.64771318,MARSABIT,
55840279,3.506727433,38.64783861,MARSABIT,3.506727433,38.64783861,MARSABIT,
55886497,3.508739952,38.6478607,MARSABIT,3.508739952,38.6478607,MARSABIT,
55859936,3.506515942,38.6478717,MARSABIT,3.506515942,38.6478717,MARSABIT,
55947580,3.510527101,38.64792235,MARSABIT,3.510527101,38.64792235,MARSABIT,
55947584,3.507702769,38.64845603,MARSABIT,3.507702769,38.64845603,MARSABIT,
55840276,3.504233879,38.6486351,MARSABIT,3.504203045,38.6486679,MARSABIT,
55859938,3.506643401,38.64872038,MARSABIT,3.506643401,38.64872038,MARSABIT,
55730908,3.522840653,39.05379684,MARSABIT,3.522817478,39.05385396,MARSABIT,
55670283,3.521658438,39.05479678,MARSABIT,3.521658438,39.05479678,MARSABIT,
55730909,3.522089284,39.05442378,MARSABIT,3.52185376,39.05481467,MARSABIT,
55670282,3.521713756,39.0553051,MARSABIT,3.521854709,39.05532714,MARSABIT,
55670285,3.52657091,39.05708941,MARSABIT,3.52744651,39.05559674,MARSABIT,
55779140,3.520777159,39.05565366,MARSABIT,3.520777159,39.05565366,MARSABIT,
55730910,3.5229206,39.05575997,MARSABIT,3.5229206,39.05575997,MARSABIT,
55670279,3.522824755,39.0564303,MARSABIT,3.523414556,39.05605054,MARSABIT,
55670284,3.521581781,39.05638752,MARSABIT,3.521581781,39.05638752,MARSABIT,
55670280,3.52536384,39.05684764,MARSABIT,3.52541195,39.05680236,MARSABIT,
55730907,3.525663613,39.05732955,MARSABIT,3.525663613,39.05732955,MARSABIT,
55730905,3.527974782,39.05784997,MARSABIT,3.527991209,39.05777583,MARSABIT,
55730912,3.520908655,39.05862299,MARSABIT,3.520908655,39.05862299,MARSABIT,
55730906,3.528310597,39.05912985,MARSABIT,3.528348403,39.05916309,MARSABIT,
55730911,3.52400087,39.05949232,MARSABIT,3.52400087,39.05949232,MARSABIT,
55779136,3.52887476,39.06010545,MARSABIT,3.528673885,39.06018232,MARSABIT,
55779135, , ,MARSABIT,3.526418126,39.06038524,MARSABIT,
55779137,3.524966021,39.06196886,MARSABIT,3.524966021,39.06196886,MARSABIT,
55779138, , ,MARSABIT,3.524787977,39.06215189,MARSABIT,
55779139,3.524398692,39.06224307,MARSABIT,3.524398692,39.06224307,MARSABIT,
55963488,0.218341763,37.79231172,MERU,0.218341763,37.79231172,MERU,
55963487,0.217228909,37.79312892,MERU,0.217228909,37.79312892,MERU,
55963485, , ,MERU,0.217057169,37.79324396,MERU,
55963486,0.220312364,37.79443668,MERU,0.220312364,37.79443668,MERU,
55963491,0.220329732,37.79616098,MERU,0.220329732,37.79616098,MERU,
55963490, , ,MERU,0.220408291,37.796225,MERU,
55963489,0.220330585,37.79625385,MERU,0.220330585,37.79625385,MERU,
55928990,0.222689921,37.79771772,MERU,0.222689921,37.79771772,MERU,
55928989,0.222661977,37.79800093,MERU,0.222661977,37.79800093,MERU,
56074099, , ,MERU,0.224484653,37.79883264,MERU,
55928985,0.223425012,37.79886628,MERU,0.223425012,37.79886628,MERU,
56074096,0.224187485,37.80411012,MERU,0.225795913,37.8001596,MERU,
56074100,0.225848909,37.80027494,MERU,0.225848909,37.80027494,MERU,
55928988,0.22496574,37.8012696,MERU,0.22496574,37.8012696,MERU,
55928987,0.224502098,37.80168258,MERU,0.224502098,37.80168258,MERU,
55928984,-0.579709253,37.77627564,MERU,0.223671406,37.80290347,MERU,
55928986,0.223614918,37.80293371,MERU,0.223614918,37.80293371,MERU,
56074095,0.224214844,37.8040786,MERU,0.224214844,37.8040786,MERU,
56074097, , ,MERU,0.224155234,37.80420937,MERU,
56074098,0.223789956,37.80483091,MERU,0.223789956,37.80483091,MERU,
56062065,0.298976392,37.88842658,MERU,0.298976392,37.88842658,MERU,
56062063, , ,MERU,0.300608397,37.89150295,MERU,
56062062,0.299193537,37.89298883,MERU,0.299193537,37.89298883,MERU,
56007970,0.290034532,37.89450505,MERU,0.290034532,37.89450505,MERU,
56007968,0.293332333,37.89497987,MERU,0.293332333,37.89497987,MERU,
56062060,0.295214595,37.89601848,MERU,0.295214595,37.89601847,MERU,
56007967,0.293887101,37.89710279,MERU,0.293887101,37.89710279,MERU,
56062067,0.290969306,37.8986624,MERU,0.290969306,37.8986624,MERU,
56007966, , ,MERU,0.291734097,37.89873996,MERU,
56062066,0.291580364,37.89916362,MERU,0.291580364,37.89916362,MERU,
56007971,0.291442162,37.89929425,MERU,0.291442162,37.89929425,MERU,
56074101, , ,MERU,0.292528832,37.89972784,MERU,
56074106, , ,MERU,0.293587129,37.89979227,MERU,
56074104,0.292544592,37.89990735,MERU,0.292544592,37.89990735,MERU,
56074107,0.293414615,37.89993101,MERU,0.293414615,37.89993101,MERU,
56074102,0.29229867,37.90028763,MERU,0.29229867,37.90028763,MERU,
56007973, , ,MERU,0.294144604,37.90082591,MERU,
56074103,0.292171038,37.90170952,MERU,0.292171038,37.90170952,MERU,
56007972,0.295389825,37.90181752,MERU,0.295389825,37.90181752,MERU,
56074105,0.292888406,37.90193463,MERU,0.292888406,37.90193463,MERU,
55892172,-0.877095777,34.41259503,MIGORI,-0.877095777,34.41259503,MIGORI,
55892171,-0.874023977,34.41694524,MIGORI,-0.874023977,34.41694524,MIGORI,
55891238, , ,MIGORI,-0.881553882,34.41731379,MIGORI,
55891239,-0.880603765,34.41739809,MIGORI,-0.880603765,34.41739809,MIGORI,
55891237,-0.883140973,34.41768861,MIGORI,-0.883140973,34.41768861,MIGORI,
55863534,-0.883809351,34.41982124,MIGORI,-0.883809351,34.41982124,MIGORI,
55892170,-0.875582229,34.42032072,MIGORI,-0.875582229,34.42032072,MIGORI,
55892168,-0.875633022,34.42040006,MIGORI,-0.875633022,34.42040006,MIGORI,
55863533,-0.883619368,34.42048373,MIGORI,-0.883619368,34.42048373,MIGORI,
55863532,-0.884729588,34.42088924,MIGORI,-0.884729588,34.42088924,MIGORI,
55891236,-0.879019962,34.42129032,MIGORI,-0.879019962,34.42129032,MIGORI,
55892173,-0.876413109,34.42131804,MIGORI,-0.876413109,34.42131804,MIGORI,
55891235,-0.878816473,34.42140658,MIGORI,-0.878816473,34.42140658,MIGORI,
55891234,-0.878290083,34.42198549,MIGORI,-0.878290083,34.42198549,MIGORI,
55892167,-0.877479611,34.42221299,MIGORI,-0.877479611,34.42221299,MIGORI,
55863531,-0.883273118,34.42253058,MIGORI,-0.883273118,34.42253057,MIGORI,
55891232,-0.883801316,34.42317529,MIGORI,-0.883801316,34.42317529,MIGORI,
55891233,-0.880375604,34.42348735,MIGORI,-0.880375604,34.42348735,MIGORI,
55863530,-0.882961724,34.42541703,MIGORI,-0.882961724,34.42541703,MIGORI,
55863535,-0.923589068,34.49189921,MIGORI,-0.923589068,34.49189921,MIGORI,
55990942, , ,MOMBASA,-4.113011611,39.63908039,MOMBASA,
55990943, , ,MOMBASA,-4.113011611,39.63908039,MOMBASA,
56006764,-4.111229777,39.63988588,MOMBASA,-4.109491509,39.63926257,MOMBASA,
56006765, , ,MOMBASA,-4.109491509,39.63926257,MOMBASA,
55990945,-4.110480592,39.63886729,MOMBASA,-4.112769372,39.63793721,MOMBASA,
55922911,-4.111663072,39.63838246,MOMBASA,-4.111663072,39.63838246,MOMBASA,
55922912, , ,MOMBASA,-4.111703591,39.63852068,MOMBASA,
55990939,-4.113063632,39.6385339,MOMBASA,-4.113063632,39.6385339,MOMBASA,
55922914,-4.112134328,39.63855826,MOMBASA,-4.112125631,39.63868062,MOMBASA,
55990944,-4.112066301,39.63865614,MOMBASA,-4.112019422,39.63871243,MOMBASA,
55922913,-4.112069565,39.63876892,MOMBASA,-4.112069565,39.63876892,MOMBASA,
55990940, , ,MOMBASA,-4.112828431,39.63905523,MOMBASA,
56006766,-4.111544745,39.63962547,MOMBASA,-4.109495755,39.63915316,MOMBASA,
56006761,-4.109536271,39.63918935,MOMBASA,-4.109536271,39.63918935,MOMBASA,
55990941,-4.112573653,39.63902438,MOMBASA,-4.112211896,39.63920603,MOMBASA,
56006762,-4.111217691,39.63979492,MOMBASA,-4.109571507,39.63923595,MOMBASA,
56006760,-4.111174007,39.63991793,MOMBASA,-4.109537005,39.63924027,MOMBASA,
56006763,-4.111082527,39.63979984,MOMBASA,-4.109631253,39.63930267,MOMBASA,
55922908,-4.112662373,39.63983436,MOMBASA,-4.112662373,39.63983436,MOMBASA,
55922909,-4.112327265,39.64027494,MOMBASA,-4.112327265,39.64027494,MOMBASA,
55893017,-4.050876331,39.66680605,MOMBASA,-4.050975495,39.66667422,MOMBASA,
55893018,-4.050787246,39.66678544,MOMBASA,-4.050787246,39.66678544,MOMBASA,
55893016,-4.050805449,39.66692056,MOMBASA,-4.050805449,39.66692056,MOMBASA,
55893019,-4.050570061,39.66729979,MOMBASA,-4.050570061,39.66729979,MOMBASA,
55765955,-4.051420628,39.66781833,MOMBASA,-4.051420628,39.66781833,MOMBASA,
55764080,-4.051127319,39.66785499,MOMBASA,-4.051127319,39.66785499,MOMBASA,
55842875,-4.052530772,39.66809205,MOMBASA,-4.05261199,39.66793942,MOMBASA,
55842874,-4.0525515,39.66808423,MOMBASA,-4.0525515,39.66808423,MOMBASA,
55761695,-4.051163885,39.6680928,MOMBASA,-4.051163885,39.6680928,MOMBASA,
55842877, , ,MOMBASA,-4.050762496,39.66809544,MOMBASA,
55842876,-4.050692388,39.66806393,MOMBASA,-4.050898264,39.66812749,MOMBASA,
55761694,-4.051020279,39.66828347,MOMBASA,-4.051020279,39.66828347,MOMBASA,
55842873,-4.051668479,39.66840149,MOMBASA,-4.051668479,39.66840149,MOMBASA,
55811672,-4.050952462,39.66837594,MOMBASA,-4.051095584,39.66845229,MOMBASA,
55842872,-4.051298494,39.66852006,MOMBASA,-4.051298494,39.66852006,MOMBASA,
55811671,-4.051249276,39.66852101,MOMBASA,-4.051070896,39.66852292,MOMBASA,
55842878,-4.050678322,39.66863583,MOMBASA,-4.050678322,39.66863583,MOMBASA,
55893020,-4.051356414,39.66874547,MOMBASA,-4.051356414,39.66874547,MOMBASA,
55893021,-4.051243483,39.6687737,MOMBASA,-4.051274863,39.66883752,MOMBASA,
55893022,-4.051718334,39.668868,MOMBASA,-4.051718334,39.668868,MOMBASA,
55831760,-0.917262358,37.02800575,MURANG'A,-0.917262358,37.02800575,MURANG'A,
55831761,-0.918733337,37.02892818,MURANG'A,-0.918733337,37.02892818,MURANG'A,
55831758,-0.912283039,37.02960407,MURANG'A,-0.912283039,37.02960407,MURANG'A,
55831763,-0.920118543,37.02972895,MURANG'A,-0.920118543,37.02972895,MURANG'A,
55781147,-0.91542197,37.03200923,MURANG'A,-0.91542197,37.03200923,MURANG'A,
55781146,-0.915270886,37.03210968,MURANG'A,-0.915270886,37.03210968,MURANG'A,
55793756,-0.915761418,37.03336254,MURANG'A,-0.915761418,37.03336254,MURANG'A,
55789588, , ,MURANG'A,-0.915675126,37.03342,MURANG'A,
55789590,-0.9159746,37.03354657,MURANG'A,-0.9159746,37.03354657,MURANG'A,
55793757,-0.916267993,37.03357217,MURANG'A,-0.916267993,37.03357217,MURANG'A,
55793758,-0.916242503,37.03367207,MURANG'A,-0.916242503,37.03367206,MURANG'A,
55781143,-0.916840122,37.03384002,MURANG'A,-0.916840122,37.03384002,MURANG'A,
55789589,-0.916870073,37.0339194,MURANG'A,-0.916870073,37.0339194,MURANG'A,
55781142,-0.915583812,37.03468816,MURANG'A,-0.915583812,37.03468816,MURANG'A,
55781141,-0.915092191,37.03556495,MURANG'A,-0.915092191,37.03556495,MURANG'A,
55789591,-0.914970772,37.03584551,MURANG'A,-0.914970772,37.03584551,MURANG'A,
55781145,-0.91850391,37.03607234,MURANG'A,-0.91850391,37.03607234,MURANG'A,
55793759,-0.915405841,37.039024,MURANG'A,-0.915405841,37.039024,MURANG'A,
55789592,-0.926165249,37.05305757,MURANG'A,-0.926165249,37.05305757,MURANG'A,
55793760,-0.926801089,37.05435872,MURANG'A,-0.926801089,37.05435872,MURANG'A,
55844460,-0.732159365,37.14838674,MURANG'A,-0.732049151,37.14847475,MURANG'A,
55884179,-0.733621995,37.14904625,MURANG'A,-0.733621995,37.14904625,MURANG'A,
55844462,-0.732232234,37.14941374,MURANG'A,-0.732232234,37.14941374,MURANG'A,
55831613,-0.732368463,37.1494424,MURANG'A,-0.732368463,37.1494424,MURANG'A,
55844461,-0.732534419,37.14950717,MURANG'A,-0.732534419,37.14950717,MURANG'A,
55884178,-0.732834597,37.14964543,MURANG'A,-0.732834597,37.14964543,MURANG'A,
55831611,-0.732475765,37.1496824,MURANG'A,-0.732475765,37.1496824,MURANG'A,
55884176,-0.72844762,37.15284659,MURANG'A,-0.72844762,37.15284659,MURANG'A,
55831612,-0.730000812,37.15335346,MURANG'A,-0.730000812,37.15335346,MURANG'A,
55831765,-0.731172719,37.15390612,MURANG'A,-0.731172719,37.15390612,MURANG'A,
55831766,-0.728719663,37.15407237,MURANG'A,-0.728719663,37.15407237,MURANG'A,
55831610,-0.728003294,37.15531464,MURANG'A,-0.728003294,37.15531464,MURANG'A,
55844459,-0.72769081,37.15567026,MURANG'A,-0.727795862,37.15560297,MURANG'A,
55831609,-0.727627531,37.15563302,MURANG'A,-0.727627531,37.15563302,MURANG'A,
55844458,-0.727687599,37.15564631,MURANG'A,-0.727752059,37.15572588,MURANG'A,
55831607,-0.726707886,37.15585242,MURANG'A,-0.726707886,37.15585242,MURANG'A,
55844456,-0.726732322,37.15595904,MURANG'A,-0.726732322,37.15595904,MURANG'A,
55844457,-0.726957248,37.15604718,MURANG'A,-0.726957248,37.15604718,MURANG'A,
55831606,-0.726419856,37.15616009,MURANG'A,-0.726419856,37.15616009,MURANG'A,
55887692,-0.725086535,37.15633882,MURANG'A,-0.725086535,37.15633882,MURANG'A,
55702159,-1.291507522,36.7326074,NAIROBI,-1.291507522,36.7326074,NAIROBI,
55702158,-1.291505295,36.73385333,NAIROBI,-1.291505295,36.73385333,NAIROBI,
55659182,-1.292647589,36.73574076,NAIROBI,-1.292647589,36.73574076,NAIROBI,
55659181,-1.293030375,36.73711711,NAIROBI,-1.293030375,36.73711711,NAIROBI,
55664553,-1.296568309,36.73812851,NAIROBI,-1.296542659,36.73821885,NAIROBI,
55670667,-1.293231793,36.73847142,NAIROBI,-1.293231793,36.73847142,NAIROBI,
55659180, , ,NAIROBI,-1.293686992,36.73877978,NAIROBI,
55655424,-1.291777899,36.73878952,NAIROBI,-1.29177157,36.73883892,NAIROBI,
55664550,-1.299160254,36.73918377,NAIROBI,-1.299160254,36.73918377,NAIROBI,
55664549,-1.298970615,36.73949066,NAIROBI,-1.298970615,36.73949066,NAIROBI,
55660404,-1.296060114,36.7395179,NAIROBI,-1.296060114,36.7395179,NAIROBI,
55664546,-1.296095235,36.73968093,NAIROBI,-1.296095235,36.73968093,NAIROBI,
55660403,-1.294520309,36.73969174,NAIROBI,-1.294520309,36.73969174,NAIROBI,
55670669,-1.290660783,36.73991485,NAIROBI,-1.290660783,36.73991485,NAIROBI,
55670666,-1.291948171,36.74015026,NAIROBI,-1.291875695,36.7399532,NAIROBI,
55664547,-1.297227718,36.7402865,NAIROBI,-1.297227718,36.7402865,NAIROBI,
55660405,-1.29662409,36.74089707,NAIROBI,-1.29662409,36.74089707,NAIROBI,
55670668,-1.287830422,36.74155891,NAIROBI,-1.287830422,36.74155891,NAIROBI,
55675282,-1.295794292,36.74322464,NAIROBI,-1.295794292,36.74322464,NAIROBI,
55675283, , ,NAIROBI,-1.295286207,36.74460822,NAIROBI,
55663703,-1.290449076,36.84209491,NAIROBI,-1.290449076,36.8420949,NAIROBI,
55663702,-1.29039923,36.84245732,NAIROBI,-1.29039923,36.84245732,NAIROBI,
55669463,-1.289307064,36.84301488,NAIROBI,-1.289307064,36.84301487,NAIROBI,
55669464,-1.289433117,36.8431102,NAIROBI,-1.289751108,36.84310957,NAIROBI,
55669462,-1.289077131,36.84320862,NAIROBI,-1.289077131,36.84320862,NAIROBI,
55669460,-1.289341722,36.84332225,NAIROBI,-1.289341722,36.84332225,NAIROBI,
55664028, , ,NAIROBI,-1.288536439,36.84334236,NAIROBI,
55663701,-1.289685887,36.8435725,NAIROBI,-1.289898681,36.8434029,NAIROBI,
55669461, , ,NAIROBI,-1.28926566,36.84344323,NAIROBI,
55664030,-1.288644777,36.84339753,NAIROBI,-1.288519836,36.8434521,NAIROBI,
55663754,-1.288341836,36.84347359,NAIROBI,-1.288341836,36.84347359,NAIROBI,
55663753, , ,NAIROBI,-1.288397491,36.84355496,NAIROBI,
55664029,-1.288688284,36.8436092,NAIROBI,-1.288688284,36.8436092,NAIROBI,
55663699,-1.290676763,36.84165274,NAIROBI,-1.28967699,36.84362879,NAIROBI,
55663698,-1.289668032,36.84375905,NAIROBI,-1.289668032,36.84375905,NAIROBI,
55663751,-1.287960348,36.84382991,NAIROBI,-1.287960348,36.84382991,NAIROBI,
55664025,-1.288785329,36.84393156,NAIROBI,-1.288785329,36.84393156,NAIROBI,
55664031,-1.289626787,36.84414981,NAIROBI,-1.289626787,36.84414981,NAIROBI,
55663750,-1.287986534,36.84426538,NAIROBI,-1.287986534,36.84426538,NAIROBI,
55663748, , ,NAIROBI,-1.288633127,36.84455702,NAIROBI,
55673167,-1.314888725,36.89093642,NAIROBI,-1.314888725,36.89093642,NAIROBI,
55673166,-1.315827453,36.89146846,NAIROBI,-1.315910407,36.89151706,NAIROBI,
55659469,-1.317455346,36.89267123,NAIROBI,-1.317455346,36.89267123,NAIROBI,
55673129,-1.318818312,36.89336525,NAIROBI,-1.318818312,36.89336525,NAIROBI,
55657599,-1.318154517,36.89343289,NAIROBI,-1.318154517,36.89343289,NAIROBI,
55673558, , ,NAIROBI,-1.319543149,36.89361185,NAIROBI,
55673128,-1.318973944,36.89364412,NAIROBI,-1.318973944,36.89364412,NAIROBI,
55673556,-1.319891766,36.89389672,NAIROBI,-1.319891766,36.89389672,NAIROBI,
55662328,-1.318816398,36.89392796,NAIROBI,-1.318816398,36.89392796,NAIROBI,
55673555,-1.318804955,36.89396365,NAIROBI,-1.318804955,36.89396365,NAIROBI,
55673559,-1.320411488,36.89409444,NAIROBI,-1.320411488,36.89409444,NAIROBI,
55662329,-1.319193879,36.89415784,NAIROBI,-1.319193879,36.89415784,NAIROBI,
55655115,-1.318753277,36.89421112,NAIROBI,-1.318753277,36.89421112,NAIROBI,
55666615,-1.281331409,36.89446855,NAIROBI,-1.281331409,36.89446855,NAIROBI,
55666614,-1.281065945,36.8951651,NAIROBI,-1.281065945,36.8951651,NAIROBI,
55654832,-1.317894571,36.89524534,NAIROBI,-1.317894571,36.89524534,NAIROBI,
55666613,-1.280553982,36.89563456,NAIROBI,-1.280553982,36.89563456,NAIROBI,
55662330,-1.318023063,36.89566661,NAIROBI,-1.318023063,36.89566661,NAIROBI,
55673130,-1.317667935,36.89566967,NAIROBI,-1.317667935,36.89566967,NAIROBI,
55656707,-1.310017282,36.89596303,NAIROBI,-1.310017282,36.89596302,NAIROBI,
55657404,-1.279995028,36.89629972,NAIROBI,-1.279995028,36.89629972,NAIROBI,
55680069, , ,NAIROBI,-1.280031907,36.89665408,NAIROBI,
55655370,-1.280039008,36.89669737,NAIROBI,-1.280039008,36.89669737,NAIROBI,
55656706,-1.311215829,36.89677794,NAIROBI,-1.311215829,36.89677794,NAIROBI,
55655200,-1.281363347,36.89679904,NAIROBI,-1.281363347,36.89679904,NAIROBI,
55725793,-1.283133221,36.89767131,NAIROBI,-1.283133221,36.89767131,NAIROBI,
55680067,-1.279345236,36.89820196,NAIROBI,-1.279345236,36.89820196,NAIROBI,
55725795,-1.283767527,36.89832794,NAIROBI,-1.283767527,36.89832794,NAIROBI,
55680068,-1.27914411,36.89844094,NAIROBI,-1.27914411,36.89844094,NAIROBI,
55656708,-1.310292277,36.89846719,NAIROBI,-1.310292277,36.89846719,NAIROBI,
55702413,-1.312263691,36.89874982,NAIROBI,-1.312263691,36.89874982,NAIROBI,
55685553,-1.284085886,36.89907394,NAIROBI,-1.284085886,36.89907394,NAIROBI,
55680070,-1.278607975,36.89921561,NAIROBI,-1.278607975,36.89921561,NAIROBI,
55725794,-1.283747819,36.89930166,NAIROBI,-1.283747819,36.89930166,NAIROBI,
55685554,-1.283312672,36.89926535,NAIROBI,-1.283212687,36.89942633,NAIROBI,
55685556,-1.278449562,36.89986508,NAIROBI,-1.278449562,36.89986508,NAIROBI,
55680071,-1.278184426,36.89989377,NAIROBI,-1.278184426,36.89989377,NAIROBI,
55678210,-1.183206895,36.90011153,NAIROBI,-1.183206895,36.90011153,NAIROBI,
55685555,-1.282681837,36.90011675,NAIROBI,-1.282681837,36.90011675,NAIROBI,
55725798,-1.28097175,36.89864835,NAIROBI,-1.279849325,36.90041647,NAIROBI,
55725796, , ,NAIROBI,-1.282385456,36.90045602,NAIROBI,
55680218,-1.18286791,36.90080815,NAIROBI,-1.18286791,36.90080815,NAIROBI,
55680217,-1.182238547,36.90100104,NAIROBI,-1.182238547,36.90100104,NAIROBI,
55666987,-1.182816827,36.90153594,NAIROBI,-1.182816827,36.90153594,NAIROBI,
55666985,-1.181601935,36.9020083,NAIROBI,-1.181553198,36.90214745,NAIROBI,
55680215,-1.182263145,36.90264478,NAIROBI,-1.182344102,36.90262668,NAIROBI,
55680213,-1.183763949,36.90274503,NAIROBI,-1.183763949,36.90274503,NAIROBI,
55680214,-1.183579534,36.90301052,NAIROBI,-1.183579534,36.90301052,NAIROBI,
55676742,-1.181240038,36.90423091,NAIROBI,-1.181185394,36.9043089,NAIROBI,
55676736,-1.183969537,36.90435948,NAIROBI,-1.183969537,36.90435948,NAIROBI,
55676738,-1.183029668,36.90455349,NAIROBI,-1.183029668,36.90455349,NAIROBI,
55676740,-1.181186753,36.90503164,NAIROBI,-1.181186753,36.90503164,NAIROBI,
55676741,-1.180385729,36.90521585,NAIROBI,-1.180385729,36.90521585,NAIROBI,
55678209,-1.183181077,36.90526432,NAIROBI,-1.183181077,36.90526432,NAIROBI,
55678208,-1.183536165,36.90640639,NAIROBI,-1.183536165,36.90640639,NAIROBI,
